author_handle,platform,n_videos,views,avg_er,likes_sum,dislikes_sum,comments_sum,shares_sum,saves_sum,total_engagements,avg_engagement_velocity,avg_comment_ratio,avg_share_rate,avg_save_rate,avg_like_dislike_ratio,avg_engagement_per_1k,avg_like_rate,avg_dislike_rate,creator_avg_views
CookingWithLucas,TikTok,37,3255227,0.0879102432432432,244403,6691,28667,25904,23866,322840,9434.855945945945,0.0077533513513513,0.0067904324324324,0.0064849729729729,44.69375208108108,87.91024324324324,0.0668813513513513,0.0018855945945945,84783.6
AyakaTV,YouTube,40,3242808,0.049574075,124960,11490,12349,13100,13833,164242,11754.5585,0.003885825,0.00390855,0.004243125,14.274018875,49.574075,0.037536525,0.00333275,101777.7
MrAhmed,TikTok,25,3239923,0.09469572,248667,8273,33190,23336,19383,324576,26610.4472,0.0085222,0.00694192,0.00693392,48.49789176,94.69572,0.07229756,0.0021072,99258.8
OfficialAhmed,TikTok,32,3220381,0.08954128125,223579,6483,25216,22046,26102,296943,14412.2875,0.0073939375,0.0062841875,0.0080803125,46.18960528125,89.54128125,0.0677826875,0.00196534375,89719.5
DailyVlogsEmily,TikTok,27,3219913,0.092201074074074,273059,5958,23537,26990,37875,361461,14139.044444444446,0.0070761851851851,0.0066263333333333,0.0095294074074074,44.962350444444446,92.20107407407409,0.0689691111111111,0.002017074074074,97509.2
StudyWithAhmed,TikTok,25,3216288,0.09178608,202571,4431,25144,18546,28141,274402,25528.292800000003,0.00789596,0.00701932,0.00714812,44.47302524,91.78608,0.0697228,0.00182888,138884.6
LifeOfNoor,TikTok,29,3214116,0.0985295172413793,229623,6480,26073,22093,19476,297265,16371.122413793102,0.0084621724137931,0.0073361034482758,0.0071522068965517,52.649645793103446,98.5295172413793,0.0755792068965517,0.002093724137931,120680.2
DrLiam,TikTok,32,3212384,0.0889775,220825,5292,23383,20791,22296,287295,13370.3746875,0.0074055,0.00648971875,0.0068553125,55.96521940625,88.9775,0.06822696875,0.0016856875,111830.6
TVLeila,TikTok,25,3209523,0.0912412,243247,8398,23563,23191,22144,312145,17744.5956,0.00718656,0.00674076,0.00673636,53.03502176,91.2412,0.07057772,0.0019542,124137.5
LifeOfAva,TikTok,27,3208285,0.095373,279813,3991,30586,31905,33186,375490,17171.055555555555,0.0080712222222222,0.0073335925925925,0.009129037037037,69.4469287037037,95.373,0.0708391851851851,0.0014025185185185,124734.7
GuruYoussef,TikTok,27,3207594,0.0961385925925926,251340,7114,29329,25153,23483,329305,20850.63037037037,0.0083065925925925,0.0073238518518518,0.0069857407407407,54.15561959259259,96.1385925925926,0.0735223703703703,0.0020434444444444,111310.19999999998
ProSara,TikTok,33,3204043,0.0880195757575757,218815,5956,23586,23292,23052,288745,14710.01212121212,0.0072222727272727,0.0064977878787878,0.0068359393939393,49.14383409090909,88.01957575757577,0.067463606060606,0.0018399393939393,101355.4
GamingWithLeila,TikTok,29,3193698,0.0933723448275862,222390,6000,25086,21977,22763,292216,18506.124827586205,0.0075477931034482,0.0071366551724137,0.0070541034482758,47.05467237931035,93.3723448275862,0.0716336206896551,0.0020538275862068,115624.3
NoorVlogs,YouTube,39,3179471,0.0512785128205128,116785,7782,11850,12048,12519,153202,12018.458205128203,0.0040953333333333,0.0039402051282051,0.0044838461538461,16.385162794871796,51.27851282051282,0.0387591282051282,0.0030375897435897,101613.0
MasterNoor,TikTok,22,3175409,0.0889303181818181,237710,6986,25580,21008,30018,314316,16672.16590909091,0.0078402272727272,0.0062857272727272,0.0082261818181818,59.128666045454544,88.93031818181818,0.0665782727272727,0.0017156363636363,123474.6
OfficialNoor,TikTok,32,3165926,0.0853613125,211275,5725,22810,19799,20317,274201,11089.95375,0.006638375,0.00657146875,0.00595003125,45.76480315625,85.3613125,0.06620153125,0.00183940625,93238.5
GamingWithYoussef,YouTube,31,3163048,0.0536391612903225,134013,12539,16157,12778,10786,173734,14577.01516129032,0.004860129032258,0.004175193548387,0.003209193548387,16.137156,53.63916129032258,0.0413948064516129,0.0037758387096774,106173.2
StudyWithHassan,TikTok,27,3158128,0.0901293703703703,230428,6895,26844,18460,19579,295311,19821.694444444445,0.0081788518518518,0.0061871111111111,0.0061907037037037,48.11499440740741,90.12937037037037,0.0695724444444444,0.0018755185185185,120160.2
NoahShorts,YouTube,37,3155877,0.0548626756756756,143510,11177,14972,12521,12784,183787,15832.713243243245,0.0047269189189189,0.0039187837837837,0.0045692702702702,16.202301054054054,54.86267567567568,0.0416474594594594,0.0033452702702702,87617.4
MissAli,TikTok,26,3154723,0.0917811153846153,254252,6780,25460,22255,31412,333379,12735.06076923077,0.0077745384615384,0.0068801923076923,0.0073210384615384,52.89458523076923,91.7811153846154,0.069805423076923,0.0017491153846153,130473.1
FitnessWithJiwoo,TikTok,27,3154348,0.0924655925925925,229519,5809,25160,22261,28647,305587,15350.486666666668,0.0075459259259259,0.0066559629629629,0.007705074074074,44.48693307407408,92.4655925925926,0.0705587407407407,0.0019523333333333,115521.9
DanceWithJiwoo,TikTok,33,3147441,0.0899621212121212,202170,4532,24332,19214,22622,268338,10409.773333333334,0.0073803636363636,0.0066523939393939,0.0080511818181818,62.07061212121212,89.96212121212122,0.0678783333333333,0.0016641818181818,81314.2
LifeOfLeila,TikTok,32,3142469,0.0965325,238181,6294,26834,21755,19462,306232,10972.62625,0.00835284375,0.0071524375,0.006658625,47.288434875,96.5325,0.0743686875,0.00217153125,91443.2
DrAmr,YouTube,19,3136635,0.0521857368421052,111851,8759,10893,11683,11538,145965,16956.012631578946,0.0042368421052631,0.0041312631578947,0.0036342105263157,15.675024315789477,52.185736842105264,0.0401834736842105,0.0034083684210526,134127.0
ProLiam,TikTok,24,3129496,0.0935006666666666,214719,4889,24116,20261,24517,283613,11965.280416666666,0.0079135833333333,0.0066078333333333,0.0077857916666666,64.24620741666666,93.50066666666667,0.071193375,0.0015804583333333,128715.5
OfficialMaya,TikTok,36,3126197,0.0879021388888888,208798,5860,24935,20408,21313,275454,11542.1275,0.0074384444444444,0.0065064722222222,0.0071455,49.78383819444444,87.90213888888889,0.0668117777777777,0.0017388055555555,82843.19999999998
LifeOfOlivia,TikTok,30,3118030,0.0893466666666666,193267,5298,21557,19171,19639,253634,13684.992666666663,0.0075325333333333,0.0069708,0.0066472,47.37500596666667,89.34666666666666,0.0681960666666666,0.0018289,97042.8
TVDiego,TikTok,26,3114846,0.0972663076923077,245156,6309,21681,21531,27158,315526,14457.338076923075,0.0078654615384615,0.0065727307692307,0.008077923076923,59.06173057692308,97.26630769230768,0.0747502692307692,0.0019748846153846,108068.4
ProNoor,TikTok,24,3107985,0.0977817916666666,243712,5552,28363,23014,18928,314017,17328.142083333336,0.0085395416666666,0.00724425,0.0072723333333333,51.476795625,97.78179166666666,0.074725625,0.001876125,103308.4
AyakaChannel,YouTube,38,3106223,0.0521072631578947,123059,9748,13109,12270,13258,161696,10037.85052631579,0.0043319736842105,0.0039015,0.003648447368421,17.465509815789474,52.107263157894735,0.0402254736842105,0.0031046052631578,80653.19999999998
CookingWithNoah,TikTok,39,3101025,0.0868038974358974,202525,5059,21055,19458,20155,263193,9114.61205128205,0.0070861794871794,0.006380923076923,0.0065178717948717,49.05856407692308,86.80389743589743,0.0668188461538461,0.0018509487179487,82879.7
AmrVlogs,TikTok,44,3089919,0.0898455454545454,228877,4823,26791,21375,21639,298682,10083.826590909091,0.0079385909090909,0.0065965454545454,0.0065136818181818,57.626369,89.84554545454546,0.0687966590909091,0.0015914318181818,70232.9
LucasVlogs,YouTube,37,3083318,0.0480155675675675,113035,8317,11987,10688,10938,146648,10753.10891891892,0.0037916486486486,0.0035907567567567,0.0037409189189189,15.885855567567567,48.015567567567565,0.0368923783783783,0.0028135675675675,86230.4
DrSara,TikTok,26,3082502,0.0830598461538461,199076,4783,21668,16947,31128,268819,16085.893846153846,0.0069289615384615,0.0055743076923076,0.0073266153846153,59.44410161538462,83.05984615384615,0.0632300384615384,0.0015735769230769,106751.2
MissFatma,TikTok,32,3081339,0.0974488125,209049,6196,24797,21697,20155,275698,12981.17,0.008325,0.00785675,0.00765175,49.018606125,97.4488125,0.07361521875,0.00216896875,110714.4
MusicByHassan,TikTok,27,3079972,0.0917561111111111,189536,4714,20423,18579,22403,250941,19013.53222222222,0.0075751481481481,0.0068394074074074,0.0072026296296296,54.789074481481485,91.75611111111112,0.0701389629629629,0.0018791111111111,106362.4
MissYoussef,TikTok,33,3078069,0.0899032424242424,202804,7204,21136,18527,25499,267966,16055.615151515152,0.0076441818181818,0.0061236363636363,0.0072143636363636,36.62050366666666,89.90324242424242,0.0689210606060606,0.0025012424242424,93571.1
DanceWithLucas,YouTube,24,3074490,0.0586116666666666,142101,11029,15079,13137,13765,184082,17201.755,0.00485975,0.0044921666666666,0.0042852916666666,16.5945755,58.61166666666667,0.0449743333333333,0.0036344583333333,120470.0
TechieNoah,TikTok,32,3068866,0.08444225,194962,4402,18952,17026,22988,253928,9670.8590625,0.00679903125,0.006025625,0.00670403125,58.64964725,84.44225,0.06491346875,0.001687375,84424.3
CookingWithMaya,TikTok,30,3068344,0.0910998,203871,5123,20246,19209,21128,264454,15357.414666666667,0.0072822,0.0066722666666666,0.0071143333333333,43.14479456666666,91.0998,0.0700309,0.0020362333333333,113842.7
JiwooPro,YouTube,38,3067538,0.0492068947368421,116890,9491,12358,11846,11996,153090,11899.459210526316,0.0039920526315789,0.0038814210526315,0.0036696842105263,15.281473921052632,49.20689473684211,0.0376638421052631,0.0032456052631578,89206.3
AhmedVlogs,YouTube,38,3059975,0.05065,128200,11621,14413,11928,10314,164855,11164.544473684213,0.0041387368421052,0.0036117631578947,0.0038256842105263,13.468768921052632,50.65,0.0390737631578947,0.0036675789473684,84206.0
ChannelAyaka,TikTok,27,3059161,0.0893382592592592,223468,5264,24684,22898,30079,301129,13157.563333333334,0.0069085185185185,0.0064305555555555,0.0081101111111111,49.480939444444445,89.33825925925925,0.067889074074074,0.0019607407407407,98781.3
HassanChannel,YouTube,37,3052391,0.0538566756756756,119707,11331,13450,10623,10792,154572,10021.285945945949,0.004760081081081,0.0038002162162162,0.0041731351351351,14.299120513513513,53.85667567567568,0.0411233513513513,0.0035365135135135,79742.9
Hassan,YouTube,39,3049961,0.0488287948717948,118030,6562,12643,11392,11020,153085,11797.52923076923,0.0040450769230769,0.0036817692307692,0.0036131794871794,20.362742948717948,48.82879487179488,0.0374887435897435,0.0023685384615384,85260.30000000002
TechieNoor,YouTube,22,3048773,0.0497825,113385,8616,12936,11096,12297,149714,18759.96090909091,0.0041662727272727,0.0037027272727272,0.003944909090909,18.80001181818182,49.7825,0.0379688181818181,0.0029030454545454,109753.9
FitnessWithDiego,TikTok,29,3045139,0.0908396551724138,217533,4456,25066,21091,21164,284854,14741.042413793102,0.0077297931034482,0.0066505862068965,0.0077611034482758,51.45334927586207,90.8396551724138,0.0686981379310344,0.0016508965517241,107743.7
TechieLiam,TikTok,25,3044834,0.09926372,218063,6229,22242,18528,23590,282423,17148.8164,0.0077512,0.0069044799999999,0.00827028,54.08553416,99.26372,0.07633768,0.00209552,91362.1
DanceWithAmr,TikTok,24,3044203,0.09161525,204588,5615,21041,20335,25053,271017,17471.520833333332,0.0074236666666666,0.0068869583333333,0.0081128333333333,54.04525433333333,91.61525,0.0691917083333333,0.0017817916666666,121748.69999999998
AyakaShorts,YouTube,50,3043198,0.0541571,129315,9299,14121,12788,12663,168887,8815.2556,0.00438922,0.00413838,0.0042866,16.87332512,54.1571,0.0413430599999999,0.00303326,75227.3
TechieLucas,TikTok,26,3039128,0.0867000384615384,184837,5206,18554,18218,20246,241855,16640.40846153846,0.0067883076923076,0.0063807307692307,0.0071309615384615,63.93592226923077,86.70003846153847,0.0664,0.0016681923076923,92914.7
CookingWithAmr,TikTok,30,3030957,0.0924425333333333,203678,4797,21177,19376,15427,259658,12457.662666666669,0.0076710666666666,0.0068028,0.0066963,48.83359913333334,92.44253333333332,0.0712724,0.0018265333333333,107658.0
DrLeila,TikTok,29,3017785,0.0836337586206896,213020,6479,24202,21348,19049,277619,13982.798620689657,0.0071412413793103,0.0060861379310344,0.0062866206896551,50.96747062068965,83.63375862068965,0.0641198275862068,0.0016767586206896,127922.9
LucasChannel,YouTube,35,3008327,0.0531422571428571,136476,8752,15214,13936,12690,178316,11658.255714285717,0.0042584857142857,0.0041579714285714,0.0040579142857142,19.368158228571428,53.14225714285715,0.0406679428571428,0.0027876571428571,95029.2
MrJames,YouTube,24,2996062,0.0567532083333333,118149,10458,12747,10924,13517,155337,17942.26916666667,0.0046075,0.0038959583333333,0.0053889583333333,16.6813965,56.75320833333333,0.0428609583333333,0.0033580833333333,147476.9
MusicByLucas,TikTok,27,2992667,0.0918098518518518,215688,4830,22486,20034,20452,278660,13400.105925925924,0.0073175925925925,0.0065709629629629,0.0071893333333333,48.131608666666665,91.80985185185185,0.0707318888888888,0.0019268518518518,126011.3
AvaShorts,YouTube,39,2992052,0.048324,114081,11359,13423,11725,10590,149819,11843.253076923076,0.0041378974358974,0.0036875897435897,0.0037592307692307,14.507816435897436,48.324,0.0367390769230769,0.0032295384615384,84701.8
OfficialAva,TikTok,26,2985738,0.0890260769230769,217332,5470,21976,20172,18490,277970,18696.17115384616,0.007165,0.0062690769230769,0.0065746923076923,49.48952796153846,89.02607692307691,0.0690174615384615,0.0019737692307692,103087.9
MasterLeila,TikTok,19,2972019,0.0938418421052631,196449,4919,21417,17395,15881,251142,20957.339473684213,0.0078153684210526,0.007141947368421,0.0069038947368421,52.63325247368421,93.84184210526315,0.0719805263157894,0.0017514736842105,118878.6
MrMaya,TikTok,31,2970628,0.0986846451612903,207682,6008,20154,18785,19532,266153,12620.826774193549,0.0076036129032258,0.0071557419354838,0.0086818709677419,39.14371741935484,98.68464516129032,0.0752434838709677,0.002212129032258,87188.0
JiwooOfficial,YouTube,44,2968674,0.0459903863636363,99741,8279,11195,9373,8565,128874,10459.115,0.003966409090909,0.0034776363636363,0.0031965909090909,15.620991090909092,45.99038636363636,0.0353497045454545,0.00301,92619.0
BeautyByAyaka,TikTok,30,2967336,0.0892167666666666,200185,5766,20891,19277,21042,261395,12639.136666666664,0.0074494999999999,0.0068131666666666,0.0066444,46.16423503333333,89.21676666666667,0.0683096666666666,0.0018086666666666,87019.89999999998
GamingWithNoor,TikTok,20,2961630,0.09236895,204348,7046,21490,21485,21674,268997,18573.8685,0.00792265,0.00738355,0.00661245,34.26309685,92.36895,0.07045035,0.002296,136562.4
SaraTV,YouTube,38,2955743,0.0504990263157894,114749,10078,12882,11204,11868,150703,10794.146578947368,0.0042524736842105,0.003775447368421,0.0040897105263157,12.043431578947368,50.49902631578947,0.0383813684210526,0.0035845789473684,85706.8
Jiwoo,YouTube,41,2955242,0.0528590975609756,130068,12090,13495,11932,14462,169957,10051.795853658536,0.0041983658536585,0.0037848536585365,0.0044033170731707,14.20143112195122,52.859097560975606,0.0404725853658536,0.0035531463414634,94123.3
LinaShorts,YouTube,38,2951159,0.0520374736842105,118725,10385,14272,11473,14608,159078,9724.509736842105,0.0047620789473684,0.0037863684210526,0.003869447368421,12.456546789473684,52.037473684210525,0.0396198157894736,0.0035786315789473,118188.8
DailyVlogsHassan,YouTube,24,2948004,0.04605775,95580,8321,9334,9514,9122,123550,13850.679166666669,0.0036760833333333,0.0031825416666666,0.003685625,19.060389166666667,46.05775,0.0355135833333333,0.0022856666666666,98709.4
MissYuki,YouTube,20,2941590,0.05007445,111169,9067,11540,11366,13060,147135,18511.139000000003,0.0041685,0.0035472999999999,0.0046427,15.8118806,50.07445,0.03771595,0.00312655,149855.5
LifeOfAli,TikTok,26,2940277,0.0860104615384615,214342,6282,22731,22598,26294,285965,18653.406923076924,0.0075075,0.0065327692307692,0.0069636538461538,43.60829596153846,86.01046153846154,0.0650065384615384,0.0017405384615384,106932.7
EmilyYT,YouTube,39,2939661,0.0515072564102564,109778,8521,11277,11434,11721,144210,9720.373076923075,0.0041310256410256,0.0039736153846153,0.0043047948717948,14.64361941025641,51.50725641025641,0.039098,0.0032393076923076,92976.5
ProLucas,TikTok,28,2937236,0.0955117142857142,219018,6812,27236,22628,17837,286719,19514.309285714287,0.0088458928571428,0.006902,0.0064029642857142,42.95698925,95.51171428571428,0.0733608214285714,0.0020672142857142,113733.4
MissLiam,TikTok,30,2933675,0.0885746666666666,201965,4584,20690,19557,18065,260277,13097.098333333332,0.0071591,0.0065268,0.0067462,51.34067873333333,88.57466666666666,0.0681426333333333,0.0017335333333333,95343.0
MissLucas,TikTok,35,2932826,0.0908236571428571,185656,4764,20530,19411,21088,246685,11926.475142857144,0.0073809142857142,0.0067600571428571,0.0076602285714285,57.240783171428575,90.82365714285714,0.0690221428571428,0.0018297428571428,77064.7
LifeOfSofia,YouTube,25,2929818,0.0488189199999999,104156,9894,11182,10467,11472,137277,17426.9572,0.0040644,0.00375544,0.0037820799999999,12.68555432,48.81892,0.03721692,0.00344408,87047.6
DanceWithLucas,TikTok,25,2921367,0.08740448,187959,4102,20448,18300,20197,246904,9234.6464,0.00724504,0.00642668,0.0067554,75.74046944,87.40448,0.06697728,0.00137224,120470.0
FitnessWithMaya,TikTok,23,2916163,0.0926102608695652,209160,7111,22306,23152,24396,279014,24989.183478260868,0.007204,0.0069674782608695,0.0073298260869565,50.59739965217391,92.61026086956522,0.071108652173913,0.0019206086956521,109493.7
DrAva,TikTok,23,2913697,0.0970542608695652,189696,5490,20350,17854,27861,255761,19119.235217391302,0.0074595652173913,0.0066205652173913,0.0100964347826086,57.73548186956522,97.05426086956524,0.0728777391304347,0.0017552173913043,124662.1
StudyWithLeila,YouTube,23,2910485,0.0511752173913043,114264,10407,11906,11740,10498,148408,17818.128695652176,0.0042576086956521,0.0038283478260869,0.0038791304347826,12.974968173913044,51.17521739130434,0.03921,0.0034922608695652,115579.1
DailyVlogsAhmed,TikTok,25,2907106,0.0847842799999999,191843,4925,21475,17030,18397,248745,11774.586399999998,0.00708064,0.00607716,0.00635204,51.10468984,84.78428,0.06527464,0.00175132,95730.5
LifeOfAva,YouTube,22,2903716,0.0572121363636363,106500,9014,10900,9285,9041,135726,15894.29590909091,0.0045913181818181,0.0039417272727272,0.0040635,16.221674909090908,57.21213636363636,0.0446156818181818,0.003579,124734.7
MissSofia,TikTok,26,2899284,0.0874800384615384,177975,4950,20873,17840,19098,235786,15715.478846153846,0.0073866923076923,0.0066447692307692,0.0070473076923076,48.22278665384616,87.48003846153847,0.066401423076923,0.0018588461538461,96091.1
GuruAli,TikTok,22,2896181,0.0988793636363636,207842,5746,21362,20890,21114,271208,16037.407727272728,0.0077393636363636,0.007763409090909,0.0080143181818181,44.434856090909086,98.87936363636364,0.0753622727272727,0.0023013636363636,99017.9
LifeOfFatma,TikTok,32,2891731,0.0877431875,198353,5862,22212,18263,21778,260606,14044.2509375,0.0072541875,0.00630375,0.007184875,45.39502925,87.7431875,0.06700046875,0.00185596875,83290.1
MrYuki,TikTok,28,2890007,0.0809889642857143,189557,3957,20647,20112,16370,246686,12786.732142857143,0.00667375,0.0061756785714285,0.0064529285714285,48.91224782142857,80.98896428571427,0.0616865,0.0017694285714285,109040.9
YoussefYT,YouTube,32,2888333,0.05340003125,118478,12140,12402,10838,11012,152730,9065.046875,0.00425284375,0.0039625625,0.00421009375,14.01523040625,53.40003125,0.04097446875,0.00372340625,96742.3
CookingWithDiego,YouTube,19,2886021,0.0534148947368421,96249,6769,10266,8701,10164,125380,26686.241578947367,0.0045428947368421,0.0038507894736842,0.0043603684210526,17.77563847368421,53.41489473684211,0.0406608421052631,0.0035347894736842,105650.7
FitnessWithLina,TikTok,31,2884874,0.0870760322580645,176946,4786,18958,16464,18493,230861,8316.836774193549,0.0069366774193548,0.0065642580645161,0.0073134516129032,46.69694748387096,87.07603225806452,0.0662615806451612,0.0018752580645161,87354.2
DanceWithOlivia,TikTok,25,2884711,0.0955120799999999,243895,8278,23942,28557,31709,328103,18696.826,0.00837476,0.00747336,0.0068777599999999,45.95985312,95.51208,0.0727861599999999,0.0021394,111373.7
GamingWithAli,TikTok,23,2881633,0.0946607391304347,185739,5641,22706,18556,19689,246690,17819.858260869565,0.0081908260869565,0.0070920434782608,0.0069007826086956,35.44842091304348,94.6607391304348,0.0724772608695652,0.0022938695652173,112709.6
AmrVlogs,YouTube,41,2879877,0.0521918292682926,115344,9674,13691,9646,13045,151726,11263.442926829268,0.0043962195121951,0.003738975609756,0.0040931219512195,15.209205756097562,52.19182926829268,0.0399635365853658,0.0035455365853658,70232.9
CookingWithYuki,TikTok,27,2879503,0.0894533333333333,199501,5211,21837,21346,22888,265572,18758.71148148148,0.0075977407407407,0.0070056296296296,0.0075762962962962,50.57607311111111,89.45333333333332,0.0672736666666666,0.0017067407407407,102836.89999999998
GuruAyaka,TikTok,25,2879033,0.09142604,206579,5923,22259,19874,21865,270577,17478.886,0.0075361599999999,0.00612956,0.0074350799999999,43.75266736,91.42604,0.0703252,0.00193352,94166.9
LifeOfLiam,TikTok,33,2876170,0.0971213939393939,217879,4855,24373,20566,21612,284430,9824.23787878788,0.0084681515151515,0.0070000606060606,0.0075899393939393,53.651480303030304,97.12139393939394,0.0740632727272727,0.0018782121212121,79760.5
DailyVlogsHassan,TikTok,35,2875848,0.0914220285714285,218269,6347,22631,20699,20029,281628,12912.596285714286,0.0073414,0.0069380285714285,0.0065805714285714,50.063846514285714,91.42202857142858,0.0705620857142857,0.0019146857142857,98709.4
FitnessWithSofia,TikTok,24,2874735,0.0923857916666666,192088,5687,22219,19612,19949,253868,15198.691666666666,0.0075892916666666,0.0069732916666666,0.0069144166666666,47.713562,92.38579166666666,0.070908625,0.002000875,116864.60000000002
NoahYT,YouTube,33,2863116,0.050661606060606,108908,9405,10218,10363,11048,140537,13637.77696969697,0.0039241515151515,0.0038100909090909,0.0040445151515151,15.259769484848484,50.66160606060606,0.0388828181818181,0.0032087272727272,91480.6
ProNoor,YouTube,33,2862591,0.0562357878787878,120854,9559,13574,11147,12010,157585,15178.166666666666,0.0046403939393939,0.0039145454545454,0.004019303030303,16.525677878787878,56.23578787878788,0.0436615151515151,0.0033729696969696,103308.4
MrLucas,TikTok,27,2862161,0.0851651851851851,194506,4843,21909,20637,20309,257361,11904.23074074074,0.0074006296296296,0.0066319259259259,0.0068393703703703,46.250809333333336,85.16518518518518,0.0642934814814814,0.001800074074074,92555.6
DrAhmed,YouTube,23,2860887,0.0613578695652173,128289,9941,15134,13754,15534,172711,23551.48043478261,0.0055512608695652,0.0046384347826086,0.0051340869565217,17.096091347826086,61.35786956521739,0.0460339130434782,0.0037904782608695,96402.7
OliviaOfficial,YouTube,40,2853593,0.050026625,112599,9905,11589,11251,13299,148738,7065.2325,0.00393635,0.00374885,0.0041768,15.510272475,50.026625,0.038164625,0.00314895,81001.0
CookingWithEmily,YouTube,23,2853310,0.0522781739130434,100429,9477,11431,9150,10546,131556,17730.968695652173,0.0042599565217391,0.0037615652173913,0.004682,17.085278,52.278173913043474,0.0395744782608695,0.0030015652173913,105698.0
MusicByEmily,TikTok,21,2849495,0.087683238095238,188035,6062,21312,19717,16515,245579,18893.758095238096,0.0076504285714285,0.0069271904761904,0.006668,56.683162,87.6832380952381,0.0664375714285714,0.0017020952380952,106103.9
SofiaYT,YouTube,40,2847274,0.051315075,114814,10400,12378,10781,11503,149476,13270.609,0.004402375,0.003791925,0.00386265,14.88602975,51.315075,0.0392581,0.00346845,92655.5
FitnessWithAli,TikTok,24,2842952,0.08748175,201510,4576,18247,17159,21305,258221,16714.826666666668,0.0071731666666666,0.005815875,0.0065332083333333,41.954465416666665,87.48174999999999,0.0679595416666666,0.002013625,101657.1
FitnessWithAmr,YouTube,20,2827817,0.04695585,108915,7923,11412,11132,11578,143037,18198.034,0.00362685,0.0036701499999999,0.00367805,16.99846865,46.95585,0.035981,0.0027491499999999,107001.5
FitnessWithLiam,TikTok,27,2825330,0.0908908148148148,192988,5464,20384,18189,18726,250287,13067.69925925926,0.0075362222222222,0.0066712222222222,0.0066762592592592,48.90406955555555,90.89081481481482,0.0700072222222222,0.0018163703703703,103726.9
MasterAli,TikTok,21,2817631,0.0987054285714285,253817,7523,25770,23812,19416,322815,17356.774285714288,0.0084215714285714,0.007272238095238,0.006971238095238,50.10878261904762,98.70542857142856,0.0760403333333333,0.0020695714285714,105795.3
TravelByAli,TikTok,22,2814851,0.0967580454545454,212848,6896,26064,22107,20367,281386,22135.25863636364,0.0085773636363636,0.0071731363636363,0.0080349999999999,45.99612945454545,96.75804545454548,0.0729725909090909,0.0021452272727272,105790.0
DailyVlogsJames,TikTok,32,2805429,0.09074753125,232536,7164,23941,25168,19144,300789,9732.11875,0.00773871875,0.00708946875,0.00626525,51.8780958125,90.74753125,0.0696540625,0.0018405625,89411.69999999998
TVAmr,TikTok,26,2803953,0.093423423076923,204165,6667,22454,20316,17490,264425,13292.860769230769,0.0079585,0.006705923076923,0.0069670769230769,43.76025938461539,93.42342307692309,0.0717920769230769,0.0020702692307692,100632.80000000002
GuruLina,TikTok,27,2803236,0.0927621481481481,199942,4760,21841,19365,18367,259515,14065.366666666669,0.0077998518518518,0.0070184074074074,0.0066055185185185,49.60245781481481,92.76214814814814,0.0713386296296296,0.0019305555555555,91901.2
DanceWithDiego,TikTok,20,2800457,0.09064045,191582,6168,20855,18403,20701,251541,18484.336000000003,0.0075068999999999,0.0065736,0.00751005,40.2355888,90.64045,0.06904995,0.0019402,103961.9
MrOlivia,YouTube,21,2800313,0.0517185714285714,104955,9478,10960,9941,11512,137368,20426.06761904762,0.0040445238095238,0.003743238095238,0.0044212857142857,12.761692142857145,51.71857142857142,0.0395097142857142,0.003775238095238,104944.6
AmrYT,YouTube,21,2795692,0.0527484761904761,87265,8604,11470,9985,9181,117901,13921.655238095238,0.0043905238095238,0.0040133333333333,0.0044672857142857,14.63771014285714,52.7484761904762,0.0398775714285714,0.0033470952380952,105983.5
TechieHassan,TikTok,32,2788196,0.09078415625,208176,5970,21972,17959,27837,275944,13525.4740625,0.00754859375,0.00633740625,0.008004625,44.57416553125,90.78415625,0.068893375,0.00199921875,85373.7
MasterHassan,YouTube,20,2784716,0.0482039,93281,6697,9719,9310,10693,123003,15572.575,0.0038672999999999,0.00355475,0.0039692,15.101690049999998,48.2039,0.03681275,0.00281915,114885.0
GamingWithYoussef,TikTok,25,2782650,0.09022088,180424,4762,21455,17753,21062,240694,18646.0824,0.00781692,0.00646104,0.00814724,47.294677840000006,90.22088,0.06779568,0.00196816,106173.2
BeautyByLucas,TikTok,30,2780164,0.0922928666666666,174816,5706,19955,16710,17154,228635,12141.771,0.0083069,0.0068002333333333,0.0070049,42.37407456666666,92.29286666666668,0.0701805333333333,0.0020764333333333,81898.6
ProAli,TikTok,29,2777071,0.0952845862068965,196296,4643,24286,18184,19904,258670,13562.842758620687,0.0087725862068965,0.0067935172413793,0.0071180344827586,56.543304586206894,95.28458620689656,0.0726006896551724,0.0019447586206896,91733.4
LifeOfLucas,TikTok,29,2776327,0.0945046551724138,232786,5730,26520,20802,19883,299991,13042.367586206896,0.0085256896551724,0.0068622068965517,0.006988,59.21303713793104,94.5046551724138,0.0721288620689655,0.0015865172413793,114247.5
DailyVlogsLina,TikTok,30,2775158,0.1009914666666666,201429,5663,21601,19509,20618,263157,9590.063,0.0087011,0.0074608333333333,0.0077039666666666,53.3878393,100.99146666666668,0.0771255,0.0022559333333333,90837.3
CookingWithLiam,YouTube,19,2774674,0.0517848421052631,131868,11853,12188,14025,16389,174470,13899.378421052632,0.003889947368421,0.004022947368421,0.0041042105263157,13.517382894736844,51.78484210526316,0.0397676315789473,0.0034391578947368,118088.6
