title_len,text_richness,like_rate,comment_rate,share_rate,like_rate_log,comment_rate_log,share_rate_log,views_per_day,likes_per_day,rel_like,rel_share,rel_combo,like_hashtag_interaction,share_hashtag_interaction,platform_cat,region_cat,language_cat,category_cat,traffic_source_cat,device_brand_cat,creator_tier_cat,richness_traffic_interaction,weekend_hashtag_boost,platform_tiktok,platform_youtube,region_africa,region_americas,region_asia,region_europe,region_mena,region_oceania,language_ar,language_de,language_en,language_es,language_fr,language_hi,language_it,language_ja,language_ko,language_pt,language_ru,language_tr,category_beauty,category_comedy,category_education,category_food,category_gaming,category_lifestyle,category_music,category_news,category_sports,category_tech,category_travel,traffic_source_external,traffic_source_feed,traffic_source_hashtag,traffic_source_profile,traffic_source_search,traffic_source_share,device_brand_apple,device_brand_google,device_brand_huawei,device_brand_oppo,device_brand_other,device_brand_samsung,device_brand_xiaomi,creator_tier_macro,creator_tier_micro,creator_tier_mid,creator_tier_nano,trend_label
3,2.9999970000030003,0.5313882324906054,0.0774666951890364,0.1472486120774467,0.4261746655160015,0.0746126331807411,0.1373665645099399,0.1277120681250399,0.0678646901487108,1.560679912590996,1.5475079833133731,0.6973382279131968,0.5313882324906054,0.1472486120774467,1,2,7,1,2,5,3,8.999991000009,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,rising
2,1.999998000002,0.0730773277565868,0.0096113549890062,0.0832974488151152,0.0705305279266004,0.0095654597592013,0.080009582954256,0.1200314310749997,0.0087715762297635,-0.6282470148416985,0.4031349117370855,-0.1214856618033515,0.0730773277565868,0.0832974488151152,0,5,0,5,1,1,1,3.999996000004,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,stable
2,1.999998000002,0.306292505688112,0.0088405144225249,0.0478172274063329,0.267192976441265,0.0088016658678161,0.046709169359335,0.0779628116199514,0.0238794249215802,0.4609256951428378,-0.1050942675546637,-0.0605609217918401,0.306292505688112,0.0478172274063329,1,3,2,8,1,0,3,3.999996000004,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,stable
2,1.999998000002,0.3754518733542513,0.1064469935639496,0.0568073864693684,0.3187823122965545,0.1011539747649845,0.0552524636691605,0.1282332360019376,0.0481454086832237,0.8402414438227995,-0.0122168833499934,0.3543057773573855,0.3754518733542513,0.0568073864693684,0,4,2,7,5,6,3,11.999988000012,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,rising
3,2.9999970000030003,0.217859913713392,0.034045045662657,0.0218463750757073,0.1970951493015609,0.0334783396079881,0.021611162552804,0.1243484629541852,0.0270905454096024,0.061256658804768,-0.5771116152945824,0.0135631152071167,0.217859913713392,0.0218463750757073,0,1,10,0,1,5,1,5.999994000006001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,stable
2,1.999998000002,0.0574556849528813,0.0768916011082691,0.1535342149872329,0.0558657255783278,0.0740787441842674,0.1428304600792676,0.080946629856202,0.0046508440630182,-0.7145195070409355,1.777713384339482,-0.2055647238992985,0.0574556849528813,0.1535342149872329,1,3,9,1,1,0,1,3.999996000004,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,stable
3,2.9999970000030003,0.0805379540546287,0.034917864310546,0.052646068930508,0.0774590227288481,0.0343220654142456,0.0513070597767897,0.0926205970277976,0.007459473387941,-0.584900620721179,-0.0627215707679859,-0.289814758635907,0.0805379540546287,0.052646068930508,1,2,0,3,1,0,3,5.999994000006001,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,stable
2,1.999998000002,0.3597622476374292,0.0518380998723806,0.0462530380326185,0.3073098665518731,0.0505392050123746,0.0452152465522124,0.088430565468885,0.0318139789929525,0.8744030951040769,-0.0569647441708823,0.1072679380692258,0.3597622476374292,0.0462530380326185,0,5,2,2,4,3,3,9.99999000001,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,stable
2,1.999998000002,0.242963521244729,0.0421120816379429,0.0755937372306514,0.2174984647485589,0.0412495014985486,0.0728728228134823,0.115593169610292,0.0280849235203677,0.2355801370064906,0.4808696827209949,0.138292276624301,0.242963521244729,0.0755937372306514,1,1,7,10,1,4,1,3.999996000004,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,stable
2,1.999998000002,0.3568423309886264,0.0307500928439007,0.0963416019906889,0.3051601847054832,0.0302867826789897,0.0919788206119396,0.0977492352016664,0.0348810649417357,0.7851905054802525,0.7533768030070918,0.2278468877816277,0.3568423309886264,0.0963416019906889,0,2,2,5,5,5,3,11.999988000012,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,stable
2,1.999998000002,0.1075293191569292,0.1211142481437532,0.0158039594919481,0.1021316958661368,0.1143230551714467,0.0156803772824591,0.1050159813663648,0.0112922969769272,-0.4459506852251957,-0.6939299397883522,-0.2389522604803158,0.1075293191569292,0.0158039594919481,1,0,8,1,4,0,2,9.99999000001,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,seasonal
2,1.999998000002,0.3805810917554089,0.1622264307703927,0.0148738343897625,0.3225044915215762,0.150337502415754,0.0147643036738994,0.1294056292035275,0.0492493356415928,0.9931438920321908,-0.7083855599096068,0.2980094154924027,0.3805810917554089,0.0148738343897625,0,4,2,1,1,0,1,3.999996000004,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,stable
3,2.9999970000030003,0.0589795385925172,0.0638440793132865,0.0199923701332314,0.0573057449902257,0.0618888381823339,0.0197951470066645,0.1099629578376069,0.0064855645155333,-0.7133566271307328,-0.6468072209551208,-0.2934432550783265,0.0589795385925172,0.0199923701332314,1,2,7,9,1,5,2,5.999994000006001,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,declining
3,2.9999970000030003,0.2130835037367104,0.0407122904181227,0.1332569986912914,0.1931654682658006,0.0399053733527978,0.1250957865896976,0.1531076968773925,0.0326247244997034,0.0672425886390036,1.3682967925229832,0.368591628522024,0.2130835037367104,0.1332569986912914,0,2,0,2,1,0,3,5.999994000006001,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,rising
2,1.999998000002,0.2533459414011643,0.0706009574560511,0.0297473931421704,0.2258167283116843,0.068220133293997,0.0293135227864645,0.1492742722685461,0.0378180310348609,0.2961426154633606,-0.4350902521466989,0.245369769275433,0.2533459414011643,0.0297473931421704,1,1,2,7,3,0,0,7.999992000008,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,stable
2,1.999998000002,0.3903551794911242,0.0901846164840998,0.0364626730813354,0.3295592393154539,0.086347054820271,0.0358136397814947,0.1063245130223058,0.0415043243651477,0.9478105682892206,-0.3247412349970232,0.2254374387626841,0.3903551794911242,0.0364626730813354,1,3,2,2,1,0,3,3.999996000004,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,rising
2,1.999998000002,0.1623904984218122,0.0637694518897574,0.0750755195405882,0.1504786591367876,0.0618186868860903,0.0723909098475896,0.1317796919967695,0.0213997698652362,-0.1582544250800334,0.4022422571258004,0.088074840657165,0.1623904984218122,0.0750755195405882,0,4,2,0,4,4,2,9.99999000001,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,stable
2,1.999998000002,0.2525421242368244,0.0455070281088258,0.0330117203018727,0.2251751855365446,0.0445019621105622,0.0324785359607198,0.1054253035244353,0.0266243301003852,0.3081831137142112,-0.3917217783373716,0.0058500065246897,0.2525421242368244,0.0330117203018727,1,3,11,3,4,5,3,9.99999000001,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,stable
2,1.999998000002,0.1965819409943332,0.2791423382248955,0.0247705697842922,0.1794691099280474,0.2461898050870624,0.0244687531789349,0.0903177872885754,0.0177548459315111,-0.0190847484128404,-0.5412634491754386,-0.1726309689044193,0.1965819409943332,0.0247705697842922,1,3,2,2,5,5,2,11.999988000012,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,declining
2,1.999998000002,0.0977410433620893,0.0025285929484268,0.0287001528691745,0.0932544713392617,0.0025254014361688,0.0282960177590692,0.1360500848279747,0.0132976772405918,-0.4992136629459754,-0.4695001572660669,-0.0612156826986318,0.0977410433620893,0.0287001528691745,1,1,0,8,1,0,1,3.999996000004,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,stable
2,1.999998000002,0.2864823635089097,0.1883881406037432,0.07056029326216,0.251911643752503,0.1725978852597727,0.0681821499857502,0.1254561864803402,0.0359409848197164,0.4295029831707447,0.3067013747884903,0.23629441109345,0.2864823635089097,0.07056029326216,0,3,2,2,4,1,3,9.99999000001,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,rising
2,1.999998000002,0.2158480342351218,0.0389035268011635,0.0527104269616807,0.1954418038882265,0.0381658558341479,0.0513681971958618,0.1081227668301045,0.0233380866763511,0.0490188235001764,-0.0688265534046719,-0.0167263219719755,0.2158480342351218,0.0527104269616807,0,2,2,9,2,5,1,5.999994000006001,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,stable
2,1.999998000002,0.3449837373402216,0.1223677216742887,0.0714196383305329,0.2963819217838421,0.1154404910838625,0.0689845338940245,0.0921673934538037,0.0317962518546168,0.7649686918582248,0.3562485408204992,0.1590889953170327,0.3449837373402216,0.0714196383305329,0,1,9,7,1,0,3,3.999996000004,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,stable
2,1.999998000002,0.1361437424243589,0.1092639533285667,0.0117516492320267,0.1276398461184901,0.103696690263411,0.0116831348511124,0.1045868211680813,0.0142388412420964,-0.2869972926371924,-0.7695945961095856,-0.2208262124780083,0.1361437424243589,0.0117516492320267,1,4,2,1,1,0,1,3.999996000004,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,seasonal
2,1.999998000002,0.159930419225289,0.0159857314470105,0.0876719479769524,0.1483600198927206,0.0158593052063067,0.0840395845644012,0.0857616886462731,0.013715902818675,-0.181778446335407,0.6648732151185467,-0.128403847140014,0.159930419225289,0.0876719479769524,1,1,7,7,1,0,3,3.999996000004,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,stable
2,1.999998000002,0.2636184426440062,0.2189160880482606,0.0,0.233979385157426,0.197962011417934,0.0,0.0973445277892535,0.0256618128157321,0.3477683761567506,-0.9999798768398054,-0.0775683993952961,0.2636184426440062,0.0,1,1,1,2,5,5,1,11.999988000012,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,stable
3,2.9999970000030003,0.2163075240907549,0.0378200550458918,0.0086567397865537,0.1958196496715908,0.0371224123416705,0.0086194850632612,0.0920918123448793,0.0199201519173619,0.1066511978057056,-0.8355930830808996,-0.1579954898057944,0.2163075240907549,0.0086567397865537,1,1,0,7,2,5,3,8.999991000009,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,declining
2,1.999998000002,0.1394876900815764,0.010553175145422,0.0311953231050585,0.1305787667330749,0.0104978790850553,0.0307186372418055,0.1765193344252714,0.0246222742137252,-0.298587690007344,-0.3989355812842988,0.2005526732634709,0.1394876900815764,0.0311953231050585,0,1,8,3,1,2,0,3.999996000004,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,stable
2,1.999998000002,0.2180627562043702,0.096459922706445,0.0436200932284976,0.1972616919377062,0.0920867380085104,0.0426955278594559,0.092000551652697,0.0200618938657203,0.1156311015294465,-0.1716533844692199,-0.0893966575654772,0.2180627562043702,0.0436200932284976,0,1,4,7,5,5,3,11.999988000012,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,stable
2,1.999998000002,0.0457501203023029,0.1464308693132233,0.0,0.044734446379421,0.1366535243441236,0.0,0.1015646297033941,0.0046465940273913,-0.7771345018204046,-0.999980643515148,-0.3998677299461244,0.0457501203023029,0.0,1,1,3,0,1,0,1,3.999996000004,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,declining
3,2.9999970000030003,0.0179397054540602,0.1825201596156696,0.1791654945259087,0.0177806879401325,0.167647889539408,0.16480698025912,0.0690547453184999,0.0012388217912199,-0.9075606243770908,2.4696387419019907,-0.2542877190131511,0.0179397054540602,0.1791654945259087,1,0,6,1,4,5,3,14.999985000015002,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,stable
3,2.9999970000030003,0.2515276694798433,0.1446184383813848,0.0265973985117358,0.2243649406983013,0.135071339880576,0.0262498370591637,0.1223455555494294,0.030773292458577,0.2550841854445104,-0.4653843866485684,0.0667511325746317,0.2515276694798433,0.0265973985117358,0,5,2,0,1,6,1,5.999994000006001,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,stable
3,2.9999970000030003,0.4232769834580135,0.0808861569975801,0.106060098822424,0.3529619477123787,0.0777812204356129,0.100804240522956,0.0647016890019905,0.0273867357454219,1.1686863053015415,0.9603880200197116,0.1964304109324374,0.4232769834580135,0.106060098822424,1,1,1,8,1,4,3,5.999994000006001,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,stable
2,1.999998000002,0.2459862634264315,0.0541835810826094,0.1617193905602384,0.2199273957671163,0.0527666105525605,0.149901140936458,0.1211652193794722,0.0298049795724123,0.2584899317310025,2.071003688082103,0.3340337953118792,0.2459862634264315,0.1617193905602384,0,1,2,7,1,6,3,3.999996000004,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,stable
3,2.9999970000030003,0.3195785747537992,0.0775476581525564,0.0800250518473367,0.2773124240733088,0.0746877723216314,0.076984237022043,0.1571720513334457,0.0502288201562892,0.4908181372455061,0.306450235316262,0.4106562778584147,0.3195785747537992,0.0800250518473367,0,2,5,4,1,0,1,5.999994000006001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,rising
3,2.9999970000030003,0.2749170557899216,0.1664700745638339,0.0482674047278459,0.2428811222118534,0.1539821581115578,0.0471387105348517,0.1570129646409326,0.0431655419599457,0.4065021108954798,-0.0834028509111221,0.3551216303425242,0.2749170557899216,0.0482674047278459,0,1,9,7,1,6,3,5.999994000006001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,rising
2,1.999998000002,0.198865759520004,0.0204667182447596,0.0251753923309268,0.1813759094103783,0.020260089550992,0.0248637124211574,0.0943766308494436,0.0187682803748234,-0.023570935659661,-0.5548484013320133,-0.1662022813822451,0.198865759520004,0.0251753923309268,0,2,5,7,4,0,3,9.99999000001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,declining
3,2.9999970000030003,0.1386219146662416,0.0471216568707012,0.1318126326036767,0.129818684377764,0.0460451208122275,0.1238204471798804,0.1138995257925922,0.0157889703449529,-0.3262974403909355,1.3285530605924305,0.0411615262551255,0.1386219146662416,0.1318126326036767,0,2,4,9,1,5,3,5.999994000006001,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,stable
2,1.999998000002,0.1687163922035194,0.0251316997464746,0.0289134060423652,0.15590604587343,0.0248210918940884,0.0285032998048457,0.0987963077954402,0.0166685566142834,-0.1716033096488747,-0.4887554219401401,-0.1807585900024541,0.1687163922035194,0.0289134060423652,1,2,2,7,4,4,3,9.99999000001,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,declining
2,1.999998000002,0.2293229829933167,0.1129004139227724,0.0442448736425231,0.2064635975168105,0.1069695929288583,0.0432940152545588,0.115518652786444,0.0264910820483678,0.1286327189438742,-0.1123158979137154,0.0401790370436328,0.2293229829933167,0.0442448736425231,0,3,11,0,1,5,3,3.999996000004,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,stable
2,1.999998000002,0.1701725915818144,0.1368827102216643,0.0312739245153282,0.1571512521030101,0.1282900522104425,0.0307948579276639,0.1252078525563394,0.0213069447559143,-0.1814921610008682,-0.4770423798464606,-0.028926881908068,0.1701725915818144,0.0312739245153282,1,3,2,6,1,0,2,3.999996000004,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,stable
2,1.999998000002,0.1601840697002139,0.1303863984081601,0.0266773391824779,0.1485786733058571,0.1225595197681598,0.0263277035709509,0.142308735299674,0.0227955923742001,-0.2507156020161136,-0.5495748628411068,0.0186305389445551,0.1601840697002139,0.0266773391824779,0,0,0,6,4,5,3,9.99999000001,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,seasonal
2,1.999998000002,0.4467051817655859,0.1151060295384034,0.0914082629822984,0.3692886824300757,0.108949494147373,0.0874688467348278,0.1297935860082582,0.0579794674298481,1.145463759564059,0.8058740198796499,0.5107909110473966,0.4467051817655859,0.0914082629822984,0,0,2,2,2,6,1,5.999994000006001,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,rising
3,2.9999970000030003,0.1078854073317123,0.0140365750271007,0.0478999998651182,0.1024531599907471,0.0139389745649333,0.0467881613700426,0.1275113220692715,0.0137566109208538,-0.491037421691001,-0.1774141811423244,-0.0981234664900635,0.1078854073317123,0.0478999998651182,1,5,9,4,3,4,2,11.999988000012,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,stable
2,1.999998000002,0.0808333258581053,0.0171072240245643,0.018367610898793,0.0777323416241813,0.0169625431947972,0.0182009638460283,0.1169056896689066,0.0094498757076772,-0.6050920513257132,-0.626270335977027,-0.2198577383532562,0.0808333258581053,0.018367610898793,0,0,0,3,1,5,1,3.999996000004,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,declining
2,1.999998000002,0.1916523404191535,0.1222971438266534,0.1098324269963782,0.175340865379711,0.1153776061082536,0.1042090372576984,0.1373526898021445,0.0263239644634564,-0.0322631176374843,1.0743100834472212,0.2333912955030406,0.1916523404191535,0.1098324269963782,0,1,2,5,1,0,2,3.999996000004,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,stable
2,1.999998000002,0.1486539422317442,0.0478236526777524,0.0439246910081178,0.138590771806693,0.0467153013941513,0.0429873518088935,0.0904728943441839,0.0134491524093863,-0.2885014855445803,-0.2312150394881531,-0.2329980860700563,0.1486539422317442,0.0439246910081178,1,2,1,0,4,5,1,9.99999000001,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,stable
3,2.9999970000030003,0.1341579934298892,0.0654537514578521,0.0222325113689002,0.1258905196131195,0.0634007661314788,0.021988972137695,0.1078602982941725,0.014470321189902,-0.3048383381458778,-0.5656915045971891,-0.1691112625751166,0.1341579934298892,0.0222325113689002,1,1,6,1,1,4,2,5.999994000006001,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,declining
3,2.9999970000030003,0.1615223341235958,0.0951088751684226,0.0830675532719987,0.1497315017335963,0.0908537877032461,0.0797973421326419,0.0775976218277476,0.0125337490000658,-0.2216448286570655,0.4371365712760414,-0.2130235502160225,0.1615223341235958,0.0830675532719987,1,2,5,1,1,5,1,5.999994000006001,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,stable
2,1.999998000002,0.0397965429953458,0.123697120937578,0.0467409495452358,0.0390250622796529,0.1166242498011596,0.0456814796368284,0.1046061026638349,0.0041629612622388,-0.8082219911739361,-0.191335800874703,-0.3092267952022851,0.0397965429953458,0.0467409495452358,1,2,2,1,2,6,2,5.999994000006001,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,seasonal
2,1.999998000002,0.4214638391822921,0.1452137006094588,0.1319552639742937,0.351687213292418,0.1355912576783456,0.1239464595427391,0.1108186033981428,0.0467060340410217,1.1309035211755294,1.372841862773429,0.4600591361639389,0.4214638391822921,0.1319552639742937,1,1,5,9,1,3,3,3.999996000004,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,rising
2,1.999998000002,0.1803543721524351,0.0711618390939695,0.0880139929135317,0.1658147087753546,0.0687438903147499,0.0843540094848079,0.1265336474707347,0.0228208965457507,-0.0977309367478503,0.6018193789942972,0.1000410584373383,0.1803543721524351,0.0880139929135317,0,2,8,5,1,0,3,3.999996000004,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,stable
2,1.999998000002,0.2204923944647141,0.089119885216378,0.0833899631857872,0.1992543793400355,0.085369925326337,0.080094980017271,0.1221280656883529,0.0269283096349796,0.103068714298224,0.5176648482517503,0.1285665842614005,0.2204923944647141,0.0833899631857872,0,2,2,5,1,0,2,3.999996000004,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,stable
2,1.999998000002,0.1243739746317315,0.0829180620973568,0.1923295915640845,0.1172264137771476,0.0796593068901006,0.1759090334132551,0.1257001733443973,0.0156338301707464,-0.4047044191412557,2.280086593684572,0.1857936899287963,0.1243739746317315,0.1923295915640845,0,0,2,4,1,2,1,3.999996000004,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,rising
