trend_label,platform,region,language,category,traffic_source,device_brand,creator_tier,title_len,text_richness,like_rate,comment_rate,share_rate,like_rate_log,comment_rate_log,share_rate_log,views_per_day,likes_per_day,rel_like,rel_share,rel_combo,like_hashtag_interaction,share_hashtag_interaction,platform_cat,region_cat,language_cat,category_cat,traffic_source_cat,device_brand_cat,creator_tier_cat,richness_traffic_interaction,weekend_hashtag_boost
stable,youtube,Asia,es,Gaming,profile,other,nano,2,1.9999980000020001,0.1066333141289272,0.0965319100189461,0.0486988327406675,0.10132235597082705,0.09215239015682465,0.04755018880398179,0.05735717882788261,0.006116186067507899,-0.5025577911898467,-0.20496005394242023,-0.46735672499871417,0.1066333141289272,0.0486988327406675,1,2,3,4,3,4,3,7.9999920000080005,0
stable,youtube,Asia,en,Sports,feed,samsung,nano,2,1.9999980000020001,0.29207475666523786,0.0660980940602877,0.0096047178480635,0.2562492648825202,0.06400534220446216,0.009558885781277896,0.09927492744838078,0.02899570027745931,0.4419552583551514,-0.8237889218572204,-0.027253566347890057,0.29207475666523786,0.0096047178480635,1,2,2,8,1,5,3,3.9999960000040002,0
stable,tiktok,MENA,en,Food,feed,huawei,mid,3,2.9999970000030003,0.2005781050074839,0.0540972481711321,0.0351934221419154,0.1828031949605725,0.05268471167995527,0.034588290553734795,0.1384134426980195,0.02776270604394057,-0.023165107767719913,-0.29809140308543264,0.08913850089249864,0.2005781050074839,0.0351934221419154,0,4,2,3,1,2,2,5.999994000006001,0
stable,tiktok,Europe,en,Music,feed,other,nano,3,2.9999970000030003,0.4709024542161792,0.060670972594846,0.1229908529125036,0.3858761268550453,0.05890170088240601,0.11599553049829264,0.10779261716002769,0.05075980796706521,1.26497052277588,1.056584554372731,0.46473609439757946,0.4709024542161792,0.1229908529125036,0,3,2,6,1,4,3,5.999994000006001,0
seasonal,youtube,Americas,de,Music,feed,apple,nano,3,2.9999970000030003,0.14477142665874532,0.2251230906842116,0.0349019340550654,0.13520498970573205,0.2030413211398862,0.034306672523044694,0.14263486462530106,0.020649452843088955,-0.32344911759396555,-0.4153038951719435,0.024565237261761193,0.14477142665874532,0.0349019340550654,1,1,1,6,1,0,3,5.999994000006001,1
stable,youtube,Americas,en,Music,hashtag,samsung,mid,2,1.9999980000020001,0.12658068756669597,0.0260351843728548,0.041504904148694,0.11918710510422216,0.02570203892166156,0.040666690443947585,0.1151173863642978,0.014571637916880029,-0.4084581270329912,-0.304690532755196,-0.13710013363731224,0.12658068756669597,0.041504904148694,1,1,2,6,2,5,2,5.999994000006001,0
stable,youtube,Europe,ar,Tech,feed,other,micro,2,1.9999980000020001,0.4066411716839811,0.041854357630235,0.0841298434825493,0.34120471482028786,0.0410021616142151,0.08077767765465606,0.08198914612755315,0.03334016244669734,1.0442747212637837,0.5939318907356982,0.20841668469239055,0.4066411716839811,0.0841298434825493,1,3,0,9,1,4,1,3.9999960000040002,0
stable,youtube,Americas,ja,Food,external,samsung,micro,2,1.9999980000020001,0.058878960445814074,0.162567034500271,0.0476699979170005,0.057210764001812714,0.15063052090311943,0.046568648827598626,0.08941266860265783,0.005264524978013466,-0.7039248913698888,-0.08151545436669891,-0.3482403571880996,0.058878960445814074,0.0476699979170005,1,1,7,3,0,5,1,1.9999980000020001,0
declining,youtube,Europe,es,News,hashtag,oppo,micro,2,1.9999980000020001,0.21160501798722192,0.0437984861068072,0.0269718661301848,0.19194594178272353,0.04286644985901078,0.026614536345471788,0.09623803233811666,0.02036445056397242,0.06982536642155335,-0.4932292308138075,-0.11943609090606475,0.21160501798722192,0.0269718661301848,1,3,3,7,2,3,1,5.999994000006001,0
rising,tiktok,Africa,ru,Music,feed,xiaomi,nano,2,1.9999980000020001,0.4663346556844165,0.0995621559989455,0.0510770403647349,0.382765855506034,0.09491206056441749,0.04981539117289955,0.1202547985572786,0.056078980079630296,1.1813395697979476,-0.1376212297276779,0.373399461574662,0.4663346556844165,0.0510770403647349,0,0,10,6,1,6,3,3.9999960000040002,0
stable,tiktok,Asia,en,News,share,xiaomi,nano,3,2.9999970000030003,0.11149838014655214,0.0879797473478293,0.1339573429249403,0.1057089970630245,0.08432253369048778,0.12571358812973663,0.12182225831130471,0.013582984467510802,-0.4525418139572274,1.3685589946379895,0.04179011204780468,0.11149838014655214,0.1339573429249403,0,2,2,7,5,6,3,17.999982000018,0
stable,tiktok,MENA,tr,News,feed,apple,nano,3,2.9999970000030003,0.2668917058803439,0.0230741599854481,0.0360408315437832,0.23656642482122442,0.02281197699642091,0.035406555747681194,0.10152169597783944,0.027095298623404335,0.30814558436367456,-0.37330533562523643,0.012036578340558463,0.2668917058803439,0.0360408315437832,0,4,11,7,1,0,3,5.999994000006001,0
stable,tiktok,Africa,fr,Sports,feed,huawei,mid,3,2.9999970000030003,0.1276416014062772,0.0322303734600441,0.0302971686570607,0.12012837333948048,0.03172187224418221,0.029847273888879786,0.16286221448640542,0.020787993865623657,-0.3664358913478096,-0.3997730863998025,0.09643241605251471,0.1276416014062772,0.0302971686570607,0,0,4,8,1,2,2,5.999994000006001,0
stable,tiktok,Europe,en,Education,feed,apple,micro,3,2.9999970000030003,0.18871940949939264,0.0391812805133371,0.0389000023003343,0.17287660121251083,0.038433172849170576,0.03816246330855076,0.1335084579743283,0.02519563735209899,-0.05831743574807543,-0.27960513708786006,0.07475526532797035,0.18871940949939264,0.0389000023003343,0,3,2,2,1,0,1,5.999994000006001,0
stable,tiktok,Europe,it,Tech,share,huawei,mid,2,1.9999980000020001,0.3096974940164134,0.0573598131853035,0.0956878042669267,0.26979618994863586,0.05577505878708491,0.09138229782690487,0.13223881540150678,0.04095402974156096,0.5569187030194025,0.8129074949671357,0.35116203284670294,0.3096974940164134,0.0956878042669267,0,3,6,9,5,2,2,11.999988000012001,0
rising,tiktok,Americas,ar,Music,search,xiaomi,mid,2,1.9999980000020001,0.3395485072938555,0.1552193222014314,0.1070485046527144,0.2923326223321865,0.14429021529894456,0.1016974690743752,0.13378157015482744,0.04542533244951655,0.5867836443861615,0.7932999069781997,0.3711285525311041,0.3395485072938555,0.1070485046527144,0,1,0,6,4,6,2,9.999990000010001,0
rising,tiktok,Europe,ja,Education,feed,huawei,mid,2,1.9999980000020001,0.3825737824482421,0.1468791717072867,0.0489222183793728,0.32394682184977386,0.13704448971012734,0.04776317831362702,0.15461122565487329,0.05915020140776236,0.9089827279923437,-0.09400701489570414,0.49734309628254525,0.3825737824482421,0.0489222183793728,0,3,7,2,1,2,2,3.9999960000040002,0
rising,youtube,Europe,en,Beauty,search,oppo,mid,2,1.9999980000020001,0.20623340554693018,0.0904189037300411,0.1302821561589998,0.18750261651688968,0.08656193775948574,0.12246729727139131,0.10830080096594223,0.022335243006676667,0.014995879776730385,1.613809536824732,0.14041050883807785,0.20623340554693018,0.1302821561589998,1,3,2,0,4,3,2,9.999990000010001,0
stable,youtube,Europe,en,Food,feed,other,mid,2,1.9999980000020001,0.05368833161200253,0.0646847472031533,0.0762432557021414,0.05229670583326778,0.06267874332536544,0.0734765102613225,0.11218063480637731,0.006022791121932378,-0.7218871936677221,0.40484394640627147,-0.1881080282477029,0.05368833161200253,0.0762432557021414,1,3,2,3,1,4,2,3.9999960000040002,0
declining,youtube,Europe,tr,Beauty,hashtag,huawei,nano,2,1.9999980000020001,0.2557912255683549,0.2040313997170776,0.0109107277383409,0.2277658325484061,0.18567542604579892,0.010851635188379918,0.0952844469847032,0.02437292547183274,0.25889787565886974,-0.7810831509876636,-0.09495868559247882,0.2557912255683549,0.0109107277383409,1,3,11,0,2,2,3,5.999994000006001,0
stable,tiktok,Americas,hi,Tech,search,apple,micro,2,1.9999980000020001,0.3271038449615555,0.0423046985901116,0.0512201164770174,0.28299900772275405,0.04143431765867944,0.04995150524415515,0.13818822297220704,0.04520189906262974,0.6538244738861242,-0.07894020507933001,0.3158678156298574,0.3271038449615555,0.0512201164770174,0,1,5,9,4,0,1,9.999990000010001,0
rising,tiktok,Americas,en,Education,feed,xiaomi,mid,3,2.9999970000030003,0.2028182053180159,0.0269481701474227,0.0977018340321586,0.1846673077992152,0.026591462435733706,0.09321875250518173,0.1753331066567319,0.03556074602496059,0.036923939536596846,0.9660897806915067,0.4408614235016152,0.2028182053180159,0.0977018340321586,0,1,2,2,1,6,2,5.999994000006001,0
stable,youtube,Europe,ko,Tech,external,other,mid,3,2.9999970000030003,0.17550023399612227,0.1258214117881802,0.0332863013004678,0.16169378805889653,0.11851291304278429,0.032744306916642686,0.10833838804397966,0.01901341245248975,-0.11771881720204255,-0.36934316948398466,-0.09647440736114185,0.17550023399612227,0.0332863013004678,1,3,8,9,0,4,2,2.9999970000030003,0
stable,tiktok,Europe,es,Comedy,share,huawei,nano,2,1.9999980000020001,0.26488687517019355,0.181627907868865,0.088052773695341,0.23498269143774397,0.16689307066707113,0.08438965249209844,0.09207026410740515,0.024388204555517996,0.3161274661857029,0.5930426498929707,0.04439202753962588,0.26488687517019355,0.088052773695341,0,3,3,1,5,2,3,11.999988000012001,0
stable,youtube,Europe,ja,Food,share,xiaomi,nano,3,2.9999970000030003,0.1478108084892502,0.0735679078459635,0.0359579008511897,0.137856483348651,0.0709875946927161,0.0353265067675914,0.047507243943135,0.007022084136338084,-0.23432913702347918,-0.33743671946162934,-0.455039091851657,0.1478108084892502,0.0359579008511897,1,3,7,3,5,6,3,17.999982000018,0
seasonal,tiktok,Europe,en,Education,search,apple,micro,2,1.9999980000020001,0.10601066846581758,0.1432080836052233,0.0751068109501706,0.10075954904441427,0.13383841864178136,0.07242001566725981,0.09607365822499658,0.01018483273039359,-0.4710199068223341,0.39089684001828656,-0.1839456901222148,0.10601066846581758,0.0751068109501706,0,3,2,2,4,0,1,9.999990000010001,1
stable,tiktok,Asia,it,Music,share,other,nano,3,2.9999970000030003,0.1607823989032164,0.0725823873667985,0.0447718178914398,0.14909425957076075,0.07006918692730008,0.04379850548886692,0.07729651149207073,0.012427918544553069,-0.2691451050099469,-0.27488687477913,-0.29900972663429837,0.1607823989032164,0.0447718178914398,0,2,6,6,5,4,3,17.999982000018,0
seasonal,youtube,Asia,en,Tech,feed,google,nano,3,2.9999970000030003,0.33030009330258586,0.0430061398957321,0.0075210206531682,0.28540455084422045,0.042107062766152274,0.0074928787929262955,0.09395197809855746,0.031032347131932266,0.6052518628351652,-0.8671197821667064,-0.005104767551499967,0.33030009330258586,0.0075210206531682,1,2,2,9,1,1,3,5.999994000006001,1
stable,youtube,Americas,fr,Travel,profile,samsung,mid,2,1.9999980000020001,0.37303644769947725,0.017801271488039,0.0507512369725161,0.3170246724637036,0.017644684423179634,0.04950537213058177,0.10102939601114118,0.03768764700123818,0.8970574731477219,-0.005784637711571011,0.21001495714131083,0.37303644769947725,0.0507512369725161,1,1,4,10,3,5,2,7.9999920000080005,0
stable,tiktok,Asia,en,Lifestyle,feed,apple,mid,3,2.9999970000030003,0.20723800439544346,0.0336836375407358,0.0481310427458526,0.1883351094168628,0.03312876944577361,0.04700861886993,0.14329380878693299,0.029695922975236436,0.036760591789559406,-0.12402607477759431,0.15644007393550846,0.20723800439544346,0.0481310427458526,0,2,2,5,1,0,2,5.999994000006001,0
rising,youtube,Asia,en,Education,feed,apple,nano,2,1.9999980000020001,0.3461607018094994,0.0090433257478123,0.0782754695470055,0.2972566162277345,0.009002679743771617,0.07536297745580828,0.11628333245160591,0.04025271997021226,0.733765263302935,0.39115035178981017,0.2756374585645176,0.3461607018094994,0.0782754695470055,1,2,2,2,1,0,3,3.9999960000040002,0
seasonal,tiktok,Europe,ar,Comedy,feed,samsung,nano,2,1.9999980000020001,0.19214114280804728,0.2511010560427161,0.2043718923764545,0.17575097002945006,0.2240240084322335,0.18595817990414423,0.1184981750366743,0.02276837477222406,-0.045318509203314324,2.6974535034028237,0.2871193467066486,0.19214114280804728,0.2043718923764545,0,3,0,1,1,5,3,3.9999960000040002,1
stable,youtube,MENA,pt,Travel,feed,samsung,micro,3,2.9999970000030003,0.2678750899155267,0.1064381461340993,0.0401627965930932,0.23734234163231002,0.10114597848023245,0.03937723608859405,0.07635592047096453,0.020453849061755593,0.2899416419344292,-0.2228587339206596,-0.12578535374368705,0.2678750899155267,0.0401627965930932,1,4,9,10,1,5,1,5.999994000006001,0
stable,tiktok,Europe,hi,Beauty,feed,xiaomi,macro,3,2.9999970000030003,0.20998892868203325,0.1334062908130903,0.0401835288175185,0.1906112097172303,0.12522751512891747,0.039397167601124196,0.1706623954188061,0.03583721358031495,0.033478928220693344,-0.19379674431703223,0.29601714431639126,0.20998892868203325,0.0401835288175185,0,3,5,0,1,6,0,5.999994000006001,0
stable,tiktok,Asia,hi,Education,share,apple,nano,3,2.9999970000030003,0.24597612637748525,0.0220444116203499,0.0250950231805035,0.21991925997101625,0.02180494643455683,0.02478531383543294,0.11290796572586023,0.02777266404642106,0.23198665551700517,-0.5539867641179499,0.012698228096784017,0.24597612637748525,0.0250950231805035,0,2,5,2,5,0,3,17.999982000018,0
stable,youtube,Americas,en,Education,share,apple,mid,2,1.9999980000020001,0.2846295829834065,0.0355506183717304,0.0910234708223937,0.2504704145219064,0.034933283683131124,0.08711621974729668,0.06810188401701336,0.01938381084816082,0.45518894503594426,0.8317000079839607,-0.017811453852516992,0.2846295829834065,0.0910234708223937,1,1,2,2,5,0,2,11.999988000012001,0
declining,youtube,Americas,ar,Food,feed,apple,nano,2,1.9999980000020001,0.17077764070723536,0.0050035964682025,0.0181230035673383,0.15766817820468315,0.004991120079961859,0.01796073948074677,0.10229645386364941,0.01746994704355899,-0.14124764663132325,-0.6508019989305384,-0.16848577946614487,0.17077764070723536,0.0181230035673383,1,1,0,3,1,0,3,3.9999960000040002,0
stable,youtube,Africa,en,Gaming,feed,apple,macro,3,2.9999970000030003,0.11950724409561991,0.0391335570623016,0.1106816553392071,0.11288862786701846,0.03838724770810816,0.10497393074879485,0.16646902244623293,0.01989425409984706,-0.4279980374109748,0.8876284369487605,0.2598445564013804,0.11950724409561991,0.1106816553392071,1,0,2,4,1,0,0,5.999994000006001,0
rising,tiktok,Americas,ar,Gaming,profile,huawei,macro,3,2.9999970000030003,0.16543531758661234,0.1387729934476284,0.0714834893215021,0.1530946803874437,0.12995136121924647,0.0690441268734403,0.16105860067654051,0.02664478075298699,-0.2214876256646196,0.22491817985946216,0.21426146840868535,0.16543531758661234,0.0714834893215021,0,1,0,4,3,2,0,11.999988000012001,1
stable,youtube,Oceania,it,Gaming,hashtag,apple,nano,3,2.9999970000030003,0.21535243904283335,0.0288974406397143,0.1073187766103108,0.19503410801567272,0.028487782924198516,0.10194157669032981,0.0986300322129414,0.021240217999940737,0.015946719274358652,0.8429620795222933,0.004951256310512478,0.21535243904283335,0.1073187766103108,1,5,6,4,2,0,3,8.999991000009,0
stable,tiktok,Asia,ja,News,feed,huawei,nano,3,2.9999970000030003,0.19743398749790264,0.0560347165382726,0.0639839981909129,0.18018092352076834,0.054521060253409845,0.062020351512106525,0.1193809035232178,0.023569847813701007,-0.03060088787119943,0.13133859137015566,0.031810698756518235,0.19743398749790264,0.0639839981909129,0,2,7,7,1,2,3,5.999994000006001,0
declining,youtube,Asia,ar,News,feed,samsung,mid,2,1.9999980000020001,0.08762619893667051,0.0708136685022697,0.0169997389548553,0.08399752224723929,0.06841879734003431,0.016856860384831744,0.09347832734311519,0.008191150508039325,-0.5697534164331205,-0.6994046635111217,-0.3492370382184955,0.08762619893667051,0.0169997389548553,1,2,0,7,1,5,2,3.9999960000040002,0
rising,youtube,Europe,ja,Comedy,feed,samsung,micro,3,2.9999970000030003,0.287109982162101,0.0636731018610861,0.0609390508841936,0.2523993811882231,0.06172810862011806,0.05915441300933564,0.1321327690665888,0.03793663696975143,0.426545662855673,0.10250925168815166,0.2417839498595695,0.287109982162101,0.0609390508841936,1,3,7,1,1,5,1,5.999994000006001,0
stable,youtube,Americas,hi,Comedy,feed,apple,micro,2,1.9999980000020001,0.24653593421552752,0.0822362754186021,0.0539994946725736,0.22036845165703112,0.07902952573364846,0.0525919706812697,0.10860434762340068,0.026774874301215112,0.27746206583795213,0.05484343894767637,0.07162578852207639,0.24653593421552752,0.0539994946725736,1,1,5,1,1,0,1,3.9999960000040002,0
seasonal,tiktok,Asia,en,Music,feed,apple,micro,2,1.9999980000020001,0.22124720409041604,0.1067342548127689,0.0386893452325115,0.1998726349887474,0.10141356602136552,0.03795967340803951,0.13426388940023967,0.029705510140118744,0.005702915041461396,-0.3733948750903912,0.07518615470316857,0.22124720409041604,0.0386893452325115,0,2,2,6,1,0,1,3.9999960000040002,1
stable,youtube,Americas,ja,Beauty,feed,huawei,micro,2,1.9999980000020001,0.11744287067098091,0.0209825838847074,0.0576141829589004,0.11104292375671503,0.020765481137635787,0.05601560053869711,0.10373377110285432,0.012182791863851428,-0.42790063779245535,0.11522741618000494,-0.1721876804566821,0.11744287067098091,0.0576141829589004,1,1,7,0,1,2,1,3.9999960000040002,0
stable,tiktok,Asia,en,Education,hashtag,other,macro,3,2.9999970000030003,0.09102408059639253,0.0787381030231872,0.1638805235227689,0.08711677864803961,0.07579193487096661,0.15175970101941444,0.15973900616499134,0.014540096171554287,-0.544097102589861,1.91254626607354,0.2747655053208069,0.09102408059639253,0.1638805235227689,0,2,2,2,2,4,0,8.999991000009,0
stable,tiktok,Europe,pt,Lifestyle,share,apple,micro,2,1.9999980000020001,0.17999488557299864,0.0653178944084595,0.0667190582659016,0.1655101042080098,0.06327324702370372,0.06458763705564748,0.09709729181229654,0.01747701592921122,-0.10413620509740146,0.39834294199002007,-0.07379868633204748,0.17999488557299864,0.0667190582659016,0,3,9,5,5,0,1,11.999988000012001,0
seasonal,youtube,Asia,ko,Tech,feed,oppo,nano,3,2.9999970000030003,0.1247783382127074,0.1306735391308234,0.0292226889913146,0.1175859835430753,0.1228135074837792,0.028803846451905424,0.10315934873752593,0.012872052106579773,-0.3935767420370221,-0.4837490698164036,-0.2174132888080132,0.1247783382127074,0.0292226889913146,1,2,8,9,1,3,3,5.999994000006001,1
stable,youtube,Oceania,es,Lifestyle,feed,oppo,macro,3,2.9999970000030003,0.2368513534299132,0.187823852181283,0.0637885495402884,0.2125689191969248,0.17212293737231069,0.06183663953463732,0.14873026986449842,0.03522696571341432,0.20487936892347608,0.07451393437856572,0.2454233568738699,0.2368513534299132,0.0637885495402884,1,5,3,5,1,3,0,5.999994000006001,0
declining,youtube,Americas,en,Food,profile,huawei,nano,2,1.9999980000020001,0.24206544581839248,0.1261629225170036,0.027472275673277,0.21677567601865858,0.11881621065124362,0.027101684711111053,0.06280601465068707,0.015203165936506951,0.21721972465218714,-0.47066811633013156,-0.2509931867226972,0.24206544581839248,0.027472275673277,1,1,2,3,3,2,3,7.9999920000080005,0
stable,youtube,Asia,en,Food,profile,apple,micro,2,1.9999980000020001,0.1255307459935612,0.0441802649088466,0.1475333516486896,0.11825469862241532,0.04323214209233291,0.13761472714778977,0.11569881375113582,0.014523758400756344,-0.35300687160191535,1.6265615195704892,0.07125364295998166,0.1255307459935612,0.1475333516486896,1,2,2,3,3,0,1,7.9999920000080005,0
rising,tiktok,Africa,en,Travel,hashtag,samsung,macro,2,1.9999980000020001,0.29994380339698834,0.1158957227397888,0.0335341196074768,0.26232103537696455,0.1096574211882723,0.0329841132449426,0.16783311119032202,0.05034050170638957,0.48432135997089626,-0.37880261743988275,0.4264019397546988,0.29994380339698834,0.0335341196074768,0,0,2,10,2,5,0,5.999994000006001,0
seasonal,youtube,Americas,pt,Music,feed,apple,nano,2,1.9999980000020001,0.2698235105319577,0.0117162667589888,0.090268466196125,0.2388779227284682,0.011648162739361236,0.0864239651768685,0.06202895381726906,0.016736870073613477,0.26094460739734343,0.5121996674122675,-0.13862400989624443,0.2698235105319577,0.090268466196125,1,1,9,6,1,0,3,3.9999960000040002,1
stable,youtube,Americas,pt,Education,feed,samsung,micro,3,2.9999970000030003,0.11664863956326935,0.0075691524656264,0.0934851274195067,0.11033191336387069,0.007540650166246884,0.08936996014553647,0.11736322654868245,0.013690260711665314,-0.4036225336165192,0.8812363180316577,-0.008319154945497662,0.11664863956326935,0.0934851274195067,1,1,9,2,1,5,1,5.999994000006001,0
stable,youtube,Americas,en,Tech,hashtag,samsung,nano,2,1.9999980000020001,0.07804979729842633,0.0518773858324408,0.0863157889846738,0.07515366557427268,0.05057655413142782,0.0827919609967666,0.05393649096685424,0.0042097321869552125,-0.6053793737184374,0.5521513279802652,-0.4423989624665196,0.07804979729842633,0.0863157889846738,1,1,2,9,2,5,3,5.999994000006001,0
rising,youtube,Americas,hi,Music,search,samsung,micro,2,1.9999980000020001,0.38548836469224707,0.0811325553272437,0.1906551228931751,0.3260526873731448,0.0780091540139171,0.17450367908064604,0.10395857658283292,0.04007482168266893,0.801469905974854,2.193883134334388,0.41603378207788966,0.38548836469224707,0.1906551228931751,1,1,5,6,4,5,1,9.999990000010001,0
stable,tiktok,Americas,it,Lifestyle,feed,apple,nano,2,1.9999980000020001,0.39973769949617427,0.0948555758660256,0.0604225430587764,0.33628486156487075,0.09062246038338306,0.05866745422107574,0.08249590723958708,0.03297672417782197,1.0184458145317763,0.14115682330990442,0.16148656105250175,0.39973769949617427,0.0604225430587764,0,1,6,5,1,0,3,3.9999960000040002,0
declining,tiktok,Africa,ja,Sports,search,samsung,nano,2,1.9999980000020001,0.08135787842881,0.1331479949809647,0.0206002576118463,0.07821754624434225,0.1249995957405643,0.02039094205985806,0.15892420637268248,0.01292973626146781,-0.5961687969001547,-0.5918753568044637,-0.012162068889429604,0.08135787842881,0.0206002576118463,0,0,7,8,4,5,3,9.999990000010001,0
declining,youtube,Asia,hi,Beauty,feed,other,nano,3,2.9999970000030003,0.06987553628734305,0.1956120838979057,0.0077391036134699,0.06754232048119403,0.17865825835039606,0.007709310367716035,0.09982228041352117,0.006975135377323767,-0.6655539935818019,-0.8645331441743429,-0.3601871527645885,0.06987553628734305,0.0077391036134699,1,2,5,0,1,4,3,5.999994000006001,0
rising,tiktok,Europe,pt,Sports,feed,apple,mid,2,1.9999980000020001,0.37347205653549914,0.0689418625694815,0.032446174103625,0.3173418816323647,0.0666692456897985,0.03193091287538557,0.16370485616235542,0.06113918929582131,0.7813514638858405,-0.3927595462658182,0.45954232922691496,0.37347205653549914,0.032446174103625,0,3,9,8,1,0,2,3.9999960000040002,0
stable,tiktok,MENA,en,Music,share,apple,nano,2,1.9999980000020001,0.454533054196234,0.0524530872508223,0.0387004070455246,0.3746849241649815,0.051123712897703635,0.0379703231313291,0.08863580854179148,0.04028790476767547,1.0515091551705755,-0.32756468194987515,0.1441591126785854,0.454533054196234,0.0387004070455246,0,4,2,6,5,0,3,11.999988000012001,0
seasonal,tiktok,Africa,en,Travel,feed,other,nano,3,2.9999970000030003,0.2643690282753747,0.336711593495454,0.1499935625768883,0.23457320586426017,0.29021256317938376,0.13975634460026365,0.06829240796573899,0.018054397532500866,0.30827430734273725,1.7784671938441121,0.04427368389255762,0.2643690282753747,0.1499935625768883,0,0,2,10,1,4,3,5.999994000006001,1
stable,youtube,Asia,en,Food,hashtag,apple,nano,2,1.9999980000020001,0.24112409646051053,0.0935089429982875,0.0628637944028751,0.21601749837096174,0.08939173942615172,0.06096695794485297,0.05588980977437405,0.013476379883207604,0.2427635675702108,0.11918511227462036,-0.2184077090694638,0.24112409646051053,0.0628637944028751,1,2,2,3,2,0,3,5.999994000006001,0
seasonal,youtube,Asia,en,Gaming,profile,oppo,nano,3,2.9999970000030003,0.28217402268007286,0.1138133205801519,0.058978433694347,0.24855709240639626,0.10778955168186918,0.0573047016284738,0.06287907449623514,0.017742841393016514,0.316328310447236,-0.037142364891466405,-0.17565190944877385,0.28217402268007286,0.058978433694347,1,2,2,4,3,3,3,11.999988000012001,1
rising,youtube,Europe,en,Lifestyle,feed,apple,micro,3,2.9999970000030003,0.36699434897350797,0.0440432521084145,0.016317990614609,0.31261442384410043,0.043100917824899686,0.01618628307575798,0.13394165031175242,0.049155828756616886,0.8265853410836553,-0.6579807341385044,0.29619391487577496,0.36699434897350797,0.016317990614609,1,3,2,5,1,0,1,5.999994000006001,1
stable,tiktok,Europe,en,Travel,feed,samsung,micro,2,1.9999980000020001,0.20326732007805637,0.0328922743452999,0.0408686903125235,0.1850406235109935,0.032362900425849536,0.040055643648446125,0.12192649812396765,0.024783672520171062,0.04423718475192431,-0.22128111652124646,0.0382218819556152,0.20326732007805637,0.0408686903125235,0,3,2,10,1,5,1,3.9999960000040002,0
rising,tiktok,Americas,es,Music,profile,samsung,micro,2,1.9999980000020001,0.15678782437602126,0.0891360303591089,0.2417026682474375,0.14564704710419668,0.08538474924359646,0.2164835573047736,0.09636801782212784,0.015109331853768771,-0.26729405639485976,3.0490347637813997,0.14030875100463275,0.15678782437602126,0.2417026682474375,0,1,3,6,3,5,1,7.9999920000080005,0
stable,youtube,Americas,ru,Lifestyle,hashtag,apple,micro,2,1.9999980000020001,0.11787959208646305,0.0579071866808649,0.0484345259661195,0.11143366954692199,0.05629260433364146,0.04729812397953933,0.1215089950341219,0.014323430769464145,-0.4047721974096077,-0.08524842886032825,-0.0791729782333434,0.11787959208646305,0.0484345259661195,1,1,10,5,2,0,1,5.999994000006001,0
stable,youtube,Asia,ja,Lifestyle,feed,apple,nano,2,1.9999980000020001,0.12290675998726923,0.070429959016054,0.0968668347712781,0.11592064469335599,0.06806039861754268,0.09245778356122097,0.06475183067639853,0.007958437711686452,-0.3851257761459692,0.7629357203981023,-0.2967988575230271,0.12290675998726923,0.0968668347712781,1,2,7,5,1,0,3,3.9999960000040002,0
stable,youtube,Americas,es,Travel,feed,huawei,nano,2,1.9999980000020001,0.104814216414973,0.0172856905308515,0.0529221098790227,0.09967719089309225,0.017137992593453867,0.05156926069041888,0.11330875482658884,0.01187636835011035,-0.4669690916398071,0.036741865985071655,-0.12912867995549046,0.104814216414973,0.0529221098790227,1,1,3,10,1,2,3,3.9999960000040002,0
stable,youtube,MENA,ru,Education,feed,samsung,micro,3,2.9999970000030003,0.21235310303611363,0.0318435106614727,0.0504580926138588,0.19256318435482445,0.03134701860538811,0.04922634770742551,0.07280657069298528,0.01546070120808403,0.13528110947465138,-0.036545544642830795,-0.17786720520382968,0.21235310303611363,0.0504580926138588,1,4,10,2,1,5,1,5.999994000006001,0
stable,youtube,Asia,ja,Gaming,feed,apple,nano,2,1.9999980000020001,0.17920493287633352,0.0715893757396291,0.0331614551166146,0.16484042568395263,0.06914294424912497,0.03262347522988225,0.09292209413697287,0.016652097642553376,-0.16401586290407105,-0.4586125856437837,-0.20272222571578535,0.17920493287633352,0.0331614551166146,1,2,7,4,1,0,3,3.9999960000040002,0
stable,tiktok,Asia,tr,Music,feed,oppo,nano,2,1.9999980000020001,0.13465941213603577,0.0586872387160786,0.0914212836107463,0.1263325284879457,0.05702968656457819,0.08748077678082558,0.1489935155062487,0.0200633792101594,-0.38788940871786176,0.48061928879601234,0.12049031848392217,0.13465941213603577,0.0914212836107463,0,2,11,6,1,3,3,3.9999960000040002,0
stable,tiktok,Africa,en,Music,feed,other,mid,2,1.9999980000020001,0.23020690553920328,0.0336164958109917,0.0777297590915744,0.20718237112315163,0.03306381348830569,0.07485675376039594,0.08457377249510134,0.019469466455885178,0.0768244021486537,0.31237134312629106,-0.10070158759126653,0.23020690553920328,0.0777297590915744,0,0,2,6,1,4,2,3.9999960000040002,0
declining,youtube,Americas,de,Music,search,samsung,nano,2,1.9999980000020001,0.10425105750092416,0.1037163099023601,0.0117875206635485,0.09916732915844971,0.09868294916541716,0.011718589001997404,0.08653849000400753,0.009021729097456063,-0.5128090125811658,-0.8025179744835366,-0.3710909465943783,0.10425105750092416,0.0117875206635485,1,1,1,6,4,5,3,9.999990000010001,0
